H37Rv	L4	natural	18b_mutated_13	L2	snpmutator	4411532	4368394	4411953	4381523
H37Rv	L4	natural	18b_mutated_14	L2	snpmutator	4411532	4368329	4411953	4381957
H37Rv	L4	natural	18b_mutated_15	L2	snpmutator	4411532	4368240	4411953	4382713
H37Rv	L4	natural	18b_mutated_16	L2	snpmutator	4411532	4368329	4411953	4382726
H37Rv	L4	natural	18b_mutated_17	L2	snpmutator	4411532	4368327	4411953	4382726
H37Rv	L4	natural	18b_mutated_18	L2	snpmutator	4411532	4368329	4411953	4382726
H37Rv	L4	natural	18b_mutated_19	L2	snpmutator	4411532	4368329	4411953	4381480
H37Rv	L4	natural	18b_mutated_20	L2	snpmutator	4411532	4368329	4411953	4382838
H37Rv	L4	natural	18b_mutated_21	L2	snpmutator	4411532	4368329	4411953	4382838
H37Rv	L4	natural	18b_mutated_22	L2	snpmutator	4411532	4368329	4411953	4382838
H37Rv	L4	natural	18b_mutated_23	L2	snpmutator	4411532	4368329	4411953	4382838
H37Rv	L4	natural	18b_mutated_24	L2	snpmutator	4411532	4368329	4411953	4382089
H37Rv	L4	natural	18b_mutated_25	L2	snpmutator	4411532	4368399	4411953	4382838
H37Rv	L4	natural	18b_mutated_26	L2	snpmutator	4411532	4366975	4411953	4382673
H37Rv	L4	natural	18b_mutated_27	L2	snpmutator	4411532	4368329	4411953	4382838
H37Rv	L4	natural	18b_mutated_28	L2	snpmutator	4411532	4368327	4411953	4382730
H37Rv	L4	natural	18b_mutated_29	L2	snpmutator	4411532	4368329	4411953	4382717
H37Rv	L4	natural	18b_mutated_30	L2	snpmutator	4411532	4368329	4411953	4382785
H37Rv	L4	natural	AF2122-97_mutated_1	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_2	bovis	snpmutator	4411532	4319248	4345492	4319791
H37Rv	L4	natural	AF2122-97_mutated_3	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_4	bovis	snpmutator	4411532	4319771	4345492	4319665
H37Rv	L4	natural	AF2122-97_mutated_5	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_6	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_7	bovis	snpmutator	4411532	4319912	4345492	4319747
H37Rv	L4	natural	AF2122-97_mutated_8	bovis	snpmutator	4411532	4319771	4345492	4319622
H37Rv	L4	natural	AF2122-97_mutated_9	bovis	snpmutator	4411532	4319915	4345492	4319791
H37Rv	L4	natural	AF2122-97_mutated_10	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_11	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_12	bovis	snpmutator	4411532	4319684	4345492	4319790
H37Rv	L4	natural	AF2122-97_mutated_13	bovis	snpmutator	4411532	4319915	4345492	4319685
H37Rv	L4	natural	AF2122-97_mutated_14	bovis	snpmutator	4411532	4319760	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_15	bovis	snpmutator	4411532	4319620	4345492	4319791
H37Rv	L4	natural	AF2122-97_mutated_16	bovis	snpmutator	4411532	4319915	4345492	4319791
H37Rv	L4	natural	AF2122-97_mutated_17	bovis	snpmutator	4411532	4319771	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_18	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_19	bovis	snpmutator	4411532	4319770	4345492	4319630
H37Rv	L4	natural	AF2122-97_mutated_20	bovis	snpmutator	4411532	4319841	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_21	bovis	snpmutator	4411532	4319906	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_22	bovis	snpmutator	4411532	4319771	4345492	4319792
H37Rv	L4	natural	AF2122-97_mutated_23	bovis	snpmutator	4411532	4319874	4345492	4319791
H37Rv	L4	natural	AF2122-97_mutated_24	bovis	snpmutator	4411532	4319791	4345492	4319718
H37Rv	L4	natural	AF2122-97_mutated_25	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_26	bovis	snpmutator	4411532	4319915	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_27	bovis	snpmutator	4411532	4319771	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_28	bovis	snpmutator	4411532	4319933	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_29	bovis	snpmutator	4411532	4318563	4345492	4319748
H37Rv	L4	natural	AF2122-97_mutated_30	bovis	snpmutator	4411532	4321270	4345492	4319748
H37Rv	L4	natural	H37Rv_mutated_1	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_2	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_3	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_4	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_5	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_6	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_7	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_8	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_9	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_10	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_11	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_12	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_13	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_14	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_15	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_16	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_17	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_18	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_19	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_20	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_21	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_22	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_23	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_24	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_25	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_26	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_27	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_28	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_29	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	H37Rv_mutated_30	L4	snpmutator	4411532	4411532	4411532	4411532
H37Rv	L4	natural	SV1_pop1_H1	L4	maketube	4411532	4398535	4576638	4538361
H37Rv	L4	natural	SV1_pop1_H10	L4	maketube	4411532	4398535	4576621	4538346
H37Rv	L4	natural	SV1_pop1_H2	L4	maketube	4411532	4398535	4576649	4538372
H37Rv	L4	natural	SV1_pop1_H3	L4	maketube	4411532	4398535	4576642	4538365
H37Rv	L4	natural	SV1_pop1_H4	L4	maketube	4411532	4398535	4576651	4538374
H37Rv	L4	natural	SV1_pop1_H5	L4	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H6	L4	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H7	L4	maketube	4411532	4398535	4576628	4538352
H37Rv	L4	natural	SV1_pop1_H8	L4	maketube	4411532	4398535	4576633	4538356
H37Rv	L4	natural	SV1_pop1_H9	L4	maketube	4411532	4398535	4576629	4538352
H37Rv	L4	natural	SV2_pop1_H1	L4	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H10	L4	maketube	4411532	4390413	4562585	4536656
H37Rv	L4	natural	SV2_pop1_H2	L4	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H3	L4	maketube	4411532	4390413	4562587	4536657
H37Rv	L4	natural	SV2_pop1_H4	L4	maketube	4411532	4390413	4562604	4536675
H37Rv	L4	natural	SV2_pop1_H5	L4	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H6	L4	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H7	L4	maketube	4411532	4390413	4562578	4536648
H37Rv	L4	natural	SV2_pop1_H8	L4	maketube	4411532	4390413	4562582	4536652
H37Rv	L4	natural	SV2_pop1_H9	L4	maketube	4411532	4390413	4562566	4536637
H37Rv	L4	natural	SV3_pop1_H1	L4	maketube	4411532	4387061	4584853	4533315
H37Rv	L4	natural	SV3_pop1_H10	L4	maketube	4411532	4387061	4584801	4533264
H37Rv	L4	natural	SV3_pop1_H2	L4	maketube	4411532	4387061	4584846	4533308
H37Rv	L4	natural	SV3_pop1_H3	L4	maketube	4411532	4387061	4584845	4533308
H37Rv	L4	natural	SV3_pop1_H4	L4	maketube	4411532	4387061	4584848	4533310
H37Rv	L4	natural	SV3_pop1_H5	L4	maketube	4411532	4387061	4584832	4533294
H37Rv	L4	natural	SV3_pop1_H6	L4	maketube	4411532	4387061	4584819	4533281
H37Rv	L4	natural	SV3_pop1_H7	L4	maketube	4411532	4387061	4584835	4533297
H37Rv	L4	natural	SV3_pop1_H8	L4	maketube	4411532	4387061	4584827	4533289
H37Rv	L4	natural	SV3_pop1_H9	L4	maketube	4411532	4387061	4584816	4533279
H37Rv	L4	natural	SV1_pop1_H1	bovis	maketube	4411532	4398535	4576638	4538361
H37Rv	L4	natural	SV1_pop1_H10	bovis	maketube	4411532	4398535	4576621	4538346
H37Rv	L4	natural	SV1_pop1_H2	bovis	maketube	4411532	4398535	4576649	4538372
H37Rv	L4	natural	SV1_pop1_H3	bovis	maketube	4411532	4398535	4576642	4538365
H37Rv	L4	natural	SV1_pop1_H4	bovis	maketube	4411532	4398535	4576651	4538374
H37Rv	L4	natural	SV1_pop1_H5	bovis	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H6	bovis	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H7	bovis	maketube	4411532	4398535	4576628	4538352
H37Rv	L4	natural	SV1_pop1_H8	bovis	maketube	4411532	4398535	4576633	4538356
H37Rv	L4	natural	SV1_pop1_H9	bovis	maketube	4411532	4398535	4576629	4538352
H37Rv	L4	natural	SV2_pop1_H1	bovis	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H10	bovis	maketube	4411532	4390413	4562585	4536656
H37Rv	L4	natural	SV2_pop1_H2	bovis	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H3	bovis	maketube	4411532	4390413	4562587	4536657
H37Rv	L4	natural	SV2_pop1_H4	bovis	maketube	4411532	4390413	4562604	4536675
H37Rv	L4	natural	SV2_pop1_H5	bovis	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H6	bovis	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H7	bovis	maketube	4411532	4390413	4562578	4536648
H37Rv	L4	natural	SV2_pop1_H8	bovis	maketube	4411532	4390413	4562582	4536652
H37Rv	L4	natural	SV2_pop1_H9	bovis	maketube	4411532	4390413	4562566	4536637
H37Rv	L4	natural	SV3_pop1_H1	bovis	maketube	4411532	4387061	4584853	4533315
H37Rv	L4	natural	SV3_pop1_H10	bovis	maketube	4411532	4387061	4584801	4533264
H37Rv	L4	natural	SV3_pop1_H2	bovis	maketube	4411532	4387061	4584846	4533308
H37Rv	L4	natural	SV3_pop1_H3	bovis	maketube	4411532	4387061	4584845	4533308
H37Rv	L4	natural	SV3_pop1_H4	bovis	maketube	4411532	4387061	4584848	4533310
H37Rv	L4	natural	SV3_pop1_H5	bovis	maketube	4411532	4387061	4584832	4533294
H37Rv	L4	natural	SV3_pop1_H6	bovis	maketube	4411532	4387061	4584819	4533281
H37Rv	L4	natural	SV3_pop1_H7	bovis	maketube	4411532	4387061	4584835	4533297
H37Rv	L4	natural	SV3_pop1_H8	bovis	maketube	4411532	4387061	4584827	4533289
H37Rv	L4	natural	SV3_pop1_H9	bovis	maketube	4411532	4387061	4584816	4533279
H37Rv	L4	natural	SV1_pop1_H1	L2	maketube	4411532	4398535	4576638	4538361
H37Rv	L4	natural	SV1_pop1_H10	L2	maketube	4411532	4398535	4576621	4538346
H37Rv	L4	natural	SV1_pop1_H2	L2	maketube	4411532	4398535	4576649	4538372
H37Rv	L4	natural	SV1_pop1_H3	L2	maketube	4411532	4398535	4576642	4538365
H37Rv	L4	natural	SV1_pop1_H4	L2	maketube	4411532	4398535	4576651	4538374
H37Rv	L4	natural	SV1_pop1_H5	L2	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H6	L2	maketube	4411532	4398535	4576629	4538347
H37Rv	L4	natural	SV1_pop1_H7	L2	maketube	4411532	4398535	4576628	4538352
H37Rv	L4	natural	SV1_pop1_H8	L2	maketube	4411532	4398535	4576633	4538356
H37Rv	L4	natural	SV1_pop1_H9	L2	maketube	4411532	4398535	4576629	4538352
H37Rv	L4	natural	SV2_pop1_H1	L2	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H10	L2	maketube	4411532	4390413	4562585	4536656
H37Rv	L4	natural	SV2_pop1_H2	L2	maketube	4411532	4390413	4562582	4536653
H37Rv	L4	natural	SV2_pop1_H3	L2	maketube	4411532	4390413	4562587	4536657
H37Rv	L4	natural	SV2_pop1_H4	L2	maketube	4411532	4390413	4562604	4536675
H37Rv	L4	natural	SV2_pop1_H5	L2	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H6	L2	maketube	4411532	4390413	4562572	4536643
H37Rv	L4	natural	SV2_pop1_H7	L2	maketube	4411532	4390413	4562578	4536648
H37Rv	L4	natural	SV2_pop1_H8	L2	maketube	4411532	4390413	4562582	4536652
H37Rv	L4	natural	SV2_pop1_H9	L2	maketube	4411532	4390413	4562566	4536637
H37Rv	L4	natural	SV3_pop1_H1	L2	maketube	4411532	4387061	4584853	4533315
H37Rv	L4	natural	SV3_pop1_H10	L2	maketube	4411532	4387061	4584801	4533264
H37Rv	L4	natural	SV3_pop1_H2	L2	maketube	4411532	4387061	4584846	4533308
H37Rv	L4	natural	SV3_pop1_H3	L2	maketube	4411532	4387061	4584845	4533308
H37Rv	L4	natural	SV3_pop1_H4	L2	maketube	4411532	4387061	4584848	4533310
H37Rv	L4	natural	SV3_pop1_H5	L2	maketube	4411532	4387061	4584832	4533294
H37Rv	L4	natural	SV3_pop1_H6	L2	maketube	4411532	4387061	4584819	4533281
H37Rv	L4	natural	SV3_pop1_H7	L2	maketube	4411532	4387061	4584835	4533297
H37Rv	L4	natural	SV3_pop1_H8	L2	maketube	4411532	4387061	4584827	4533289
H37Rv	L4	natural	SV3_pop1_H9	L2	maketube	4411532	4387061	4584816	4533279
18b	L2	natural	01_R1134	L4	natural	4411953	4379735	4406184	4383874
18b	L2	natural	01_R1430	L4	natural	4411953	4381087	4409225	4385583
18b	L2	natural	02_R0894	L4	natural	4411953	4371128	4422503	4385597
18b	L2	natural	02_R1179	L4	natural	4411953	4370256	4393775	4371075
18b	L2	natural	02_R1708	L4	natural	4411953	4375766	4427007	4390100
18b	L2	natural	02_R1896	L4	natural	4411953	4378105	4407304	4385345
18b	L2	natural	I0004290_8	L4	natural	4411953	4382998	4420979	4390920
18b	L2	natural	M0010874_7	L4	natural	4411953	4366443	4396361	4367321
18b	L2	natural	M0011368_9	L4	natural	4411953	4379545	4397821	4379029
18b	L2	natural	M0014888_3	L4	natural	4411953	4361431	4400005	4363879
18b	L2	natural	M0016737_0	L4	natural	4411953	4385017	4431508	4394250
18b	L2	natural	M0017522_5	L4	natural	4411953	4374918	4416715	4381788
18b	L2	natural	Erdman	L4	natural	4411953	4360478	4392353	4360381
18b	L2	natural	F1	L4	natural	4411953	4384533	4424435	4395355
18b	L2	natural	CDC1551	L4	natural	4411953	4366795	4406808	4368657
18b	L2	natural	FDAARGOS_751	L1	natural	4411953	4382998	4441988	4398226
18b	L2	natural	MTBCR170001	L1	natural	4411953	4373009	4424759	4379691
18b	L2	natural	MTBCR170020	L1	natural	4411953	4382962	4442985	4400449
18b	L2	natural	W-148	L2	natural	4411953	4400012	4418548	4414641
18b	L2	natural	TCDC10	L2	natural	4411953	4394463	4419577	4407631
18b	L2	natural	TCDC11	L2	natural	4411953	4397994	4418417	4414501
18b	L2	natural	TCDC7	L2	natural	4411953	4398045	4641184	4635234
18b	L2	natural	BCG_Pasteur	bovis	natural	4411953	4277899	4374522	4340803
18b	L2	natural	L5_Benin	L5	natural	4411953	4378160	4438262	4395382
18b	L2	natural	18b_mutated_1	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_2	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_3	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_4	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_5	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_6	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_7	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_8	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_9	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_10	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_11	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_12	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_13	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_14	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_15	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_16	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_17	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_18	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_19	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_20	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_21	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_22	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_23	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_24	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_25	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_26	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_27	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_28	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_29	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	18b_mutated_30	L2	snpmutator	4411953	4404911	4411953	4404911
18b	L2	natural	AF2122-97_mutated_1	bovis	snpmutator	4411953	4309702	4345492	4305778
18b	L2	natural	AF2122-97_mutated_2	bovis	snpmutator	4411953	4310985	4345492	4305674
18b	L2	natural	AF2122-97_mutated_3	bovis	snpmutator	4411953	4311048	4345492	4305772
18b	L2	natural	AF2122-97_mutated_4	bovis	snpmutator	4411953	4311056	4345492	4305776
18b	L2	natural	AF2122-97_mutated_5	bovis	snpmutator	4411953	4309599	4345492	4305775
18b	L2	natural	AF2122-97_mutated_6	bovis	snpmutator	4411953	4311054	4345492	4305731
18b	L2	natural	AF2122-97_mutated_7	bovis	snpmutator	4411953	4311053	4345492	4305729
18b	L2	natural	AF2122-97_mutated_8	bovis	snpmutator	4411953	4311056	4345492	4305776
18b	L2	natural	AF2122-97_mutated_9	bovis	snpmutator	4411953	4309702	4345492	4305775
18b	L2	natural	AF2122-97_mutated_10	bovis	snpmutator	4411953	4311056	4345492	4305775
18b	L2	natural	AF2122-97_mutated_11	bovis	snpmutator	4411953	4311056	4345492	4305775
18b	L2	natural	AF2122-97_mutated_12	bovis	snpmutator	4411953	4309700	4345492	4305753
18b	L2	natural	AF2122-97_mutated_13	bovis	snpmutator	4411953	4311056	4345492	4305777
18b	L2	natural	AF2122-97_mutated_14	bovis	snpmutator	4411953	4311056	4345492	4305776
18b	L2	natural	AF2122-97_mutated_15	bovis	snpmutator	4411953	4311056	4345492	4305775
18b	L2	natural	AF2122-97_mutated_16	bovis	snpmutator	4411953	4311056	4345492	4305624
18b	L2	natural	AF2122-97_mutated_17	bovis	snpmutator	4411953	4311056	4345492	4305693
18b	L2	natural	AF2122-97_mutated_18	bovis	snpmutator	4411953	4311056	4345492	4305777
18b	L2	natural	AF2122-97_mutated_19	bovis	snpmutator	4411953	4310953	4345492	4305777
18b	L2	natural	AF2122-97_mutated_20	bovis	snpmutator	4411953	4310860	4345492	4305774
18b	L2	natural	AF2122-97_mutated_21	bovis	snpmutator	4411953	4311046	4345492	4305776
18b	L2	natural	AF2122-97_mutated_22	bovis	snpmutator	4411953	4311015	4345492	4305776
18b	L2	natural	AF2122-97_mutated_23	bovis	snpmutator	4411953	4309721	4345492	4305792
18b	L2	natural	AF2122-97_mutated_24	bovis	snpmutator	4411953	4311049	4345492	4305625
18b	L2	natural	AF2122-97_mutated_25	bovis	snpmutator	4411953	4309599	4345492	4305774
18b	L2	natural	AF2122-97_mutated_26	bovis	snpmutator	4411953	4311056	4345492	4305708
18b	L2	natural	AF2122-97_mutated_27	bovis	snpmutator	4411953	4310565	4345492	4305792
18b	L2	natural	AF2122-97_mutated_28	bovis	snpmutator	4411953	4309704	4345492	4305791
18b	L2	natural	AF2122-97_mutated_29	bovis	snpmutator	4411953	4308347	4345492	4305775
18b	L2	natural	AF2122-97_mutated_30	bovis	snpmutator	4411953	4310994	4345492	4305777
18b	L2	natural	H37Rv_mutated_1	L4	snpmutator	4411953	4376646	4411532	4383064
18b	L2	natural	H37Rv_mutated_2	L4	snpmutator	4411953	4376591	4411532	4383072
18b	L2	natural	H37Rv_mutated_3	L4	snpmutator	4411953	4376591	4411532	4383073
18b	L2	natural	H37Rv_mutated_4	L4	snpmutator	4411953	4375238	4411532	4383072
18b	L2	natural	H37Rv_mutated_5	L4	snpmutator	4411953	4376591	4411532	4383075
18b	L2	natural	H37Rv_mutated_6	L4	snpmutator	4411953	4376589	4411532	4383073
18b	L2	natural	H37Rv_mutated_7	L4	snpmutator	4411953	4376591	4411532	4383043
18b	L2	natural	H37Rv_mutated_8	L4	snpmutator	4411953	4376653	4411532	4383073
18b	L2	natural	H37Rv_mutated_9	L4	snpmutator	4411953	4376591	4411532	4383073
18b	L2	natural	H37Rv_mutated_10	L4	snpmutator	4411953	4376591	4411532	4383071
18b	L2	natural	H37Rv_mutated_11	L4	snpmutator	4411953	4376615	4411532	4383074
18b	L2	natural	H37Rv_mutated_12	L4	snpmutator	4411953	4376603	4411532	4383072
18b	L2	natural	H37Rv_mutated_13	L4	snpmutator	4411953	4375238	4411532	4381719
18b	L2	natural	H37Rv_mutated_14	L4	snpmutator	4411953	4375244	4411532	4382998
18b	L2	natural	H37Rv_mutated_15	L4	snpmutator	4411953	4376591	4411532	4383082
18b	L2	natural	H37Rv_mutated_16	L4	snpmutator	4411953	4375234	4411532	4383072
18b	L2	natural	H37Rv_mutated_17	L4	snpmutator	4411953	4376591	4411532	4383073
18b	L2	natural	H37Rv_mutated_18	L4	snpmutator	4411953	4375235	4411532	4383073
